jahr,region,bundesland_code,icd_code,icd_bezeichnung,sterbefaelle,sterbefaelle_je_100k,sterbefaelle_je_100k_altersstand
2024,Sachsen-Anhalt,DE-ST,S60-S69,S60-S69 Verletzungen des Handgelenkes und der Hand,5,0.2,0.2
2024,Sachsen-Anhalt,DE-ST,S70-S79,S70-S79 Verletzungen der Hüfte und des Oberschenkels,275,12.8,10.3
2024,Sachsen-Anhalt,DE-ST,S80-S89,S80-S89 Verletzungen des Knies und des Unterschenkels,19,0.9,0.8
2024,Sachsen-Anhalt,DE-ST,S90-S99,S90-S99 Verletzungen der Knöchelregion und des Fußes,,0.1,0.1
2024,Sachsen-Anhalt,DE-ST,T00-T07,T00-T07 Verletzungen mit Beteiligung mehrerer Körperregionen,65,3.0,2.8
2024,Sachsen-Anhalt,DE-ST,T08-T14,"T08-T14 Verletzungen nicht näher bezeichneter Teile des Rumpfes, der Extremitäten oder anderer Körperregionen",32,1.5,1.3
2024,Sachsen-Anhalt,DE-ST,T15-T19,T15-T19 Folgen des Eindringens eines Fremdkörpers durch eine natürliche Körperöffnung,28,1.3,1.1
2024,Sachsen-Anhalt,DE-ST,T20-T32,T20-T32 Verbrennungen oder Verätzungen,9,0.4,0.3
2024,Sachsen-Anhalt,DE-ST,T20-T25,"T20-T25 Verbrennungen oder Verätzungen der äußeren Körperoberfläche, Lokalisation bezeichnet",3,0.1,0.1
2024,Sachsen-Anhalt,DE-ST,T26-T28,"T26-T28 Verbrennungen oder Verätzungen, die auf das Auge und auf innere Organe begrenzt sind",,0.0,0.0
2024,Sachsen-Anhalt,DE-ST,T29-T32,T29-T32 Verbrennungen oder Verätzungen mehrerer und nicht näher bezeichneter Körperregionen,5,0.2,0.2
2024,Sachsen-Anhalt,DE-ST,T33-T35,T33-T35 Erfrierungen,,0.1,0.1
2024,Sachsen-Anhalt,DE-ST,T36-T50,"T36-T50 Vergiftungen durch Arzneimittel, Drogen und biologisch aktive Substanzen",80,3.7,3.6
2024,Sachsen-Anhalt,DE-ST,T51-T65,T51-T65 Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,39,1.8,1.7
2024,Sachsen-Anhalt,DE-ST,T66-T78,T66-T78 Sonstige und nicht näher bezeichnete Schäden durch äußere Ursachen,238,11.1,10.1
2024,Sachsen-Anhalt,DE-ST,T79-T79,T79-T79 Bestimmte Frühkomplikationen eines Traumas,3,0.1,0.1
2024,Sachsen-Anhalt,DE-ST,T80-T88,"T80-T88 Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",63,2.9,2.4
2024,Sachsen-Anhalt,DE-ST,T90-T98,"T90-T98 Folgen von Verletzungen, Vergiftungen und sonstigen Auswirkungen äußerer Ursachen",32,1.5,1.2
2024,Sachsen-Anhalt,DE-ST,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,380,17.8,14.3
2024,Sachsen-Anhalt,DE-ST,U00-U49,U00-U49 Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie und nicht belegte Schlüsselnummern,380,17.8,14.3
2024,Schleswig-Holstein,DE-SH,,Alle Krankheiten und Folgen äußerer Ursachen,38843,1313.9,1221.5
2024,Schleswig-Holstein,DE-SH,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,694,23.5,21.7
2024,Schleswig-Holstein,DE-SH,A00-A09,A00-A09 Infektiöse Darmkrankheiten,190,6.4,5.9
2024,Schleswig-Holstein,DE-SH,A15-A19,A15-A19 Tuberkulose,7,0.2,0.2
2024,Schleswig-Holstein,DE-SH,A20-A28,A20-A28 Bestimmte bakterielle Zoonosen,,,
2024,Schleswig-Holstein,DE-SH,A30-A49,A30-A49 Sonstige bakterielle Krankheiten,291,9.8,9.1
2024,Schleswig-Holstein,DE-SH,A50-A64,"A50-A64 Infektionen, vorwiegend durch Geschlechtsverkehr übertragen",,,
2024,Schleswig-Holstein,DE-SH,A65-A69,A65-A69 Sonstige Spirochätenkrankheiten,,,
2024,Schleswig-Holstein,DE-SH,A70-A74,A70-A74 Sonstige Krankheiten durch Chlamydien,,,
2024,Schleswig-Holstein,DE-SH,A75-A79,A75-A79 Rickettsiosen,,,
2024,Schleswig-Holstein,DE-SH,A80-A89,A80-A89 Virusinfektionen des Zentralnervensystems,7,0.2,0.2
2024,Schleswig-Holstein,DE-SH,A90-A99,A90-A99 Durch Arthropoden übertragene Viruskrankheiten und virale hämorrhagische Fieber,,,
2024,Schleswig-Holstein,DE-SH,B00-B09,"B00-B09 Virusinfektionen, durch Haut- und Schleimhautläsionen gekennzeichnet",13,0.4,0.4
2024,Schleswig-Holstein,DE-SH,B15-B19,B15-B19 Virushepatitis,14,0.5,0.5
2024,Schleswig-Holstein,DE-SH,B20-B24,B20-B24 HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),7,0.2,0.2
2024,Schleswig-Holstein,DE-SH,B25-B34,B25-B34 Sonstige Viruskrankheiten,7,0.2,0.2
2024,Schleswig-Holstein,DE-SH,B35-B49,B35-B49 Mykosen,13,0.4,0.4
2024,Schleswig-Holstein,DE-SH,B50-B64,B50-B64 Protozoenkrankheiten,,,
2024,Schleswig-Holstein,DE-SH,B65-B83,B65-B83 Helminthosen,,,
2024,Schleswig-Holstein,DE-SH,B85-B89,"B85-B89 Pedikulose, Akarinose und sonstiger Parasitenbefall der Haut",,0.1,0.1
2024,Schleswig-Holstein,DE-SH,B90-B94,B90-B94 Folgezustände von infektiösen und parasitären Krankheiten,31,1.0,1.0
2024,Schleswig-Holstein,DE-SH,B99-B99,B99-B99 Sonstige Infektionskrankheiten,112,3.8,3.5
2024,Schleswig-Holstein,DE-SH,C00-D48,C00-D48 Neubildungen,9597,324.6,302.5
2024,Schleswig-Holstein,DE-SH,C00-C97,C00-C97 Bösartige Neubildungen,9276,313.8,292.4
2024,Schleswig-Holstein,DE-SH,C00-C75,"C00-C75 Bösartige Neubildungen an genau bezeichneten Lokalisationen, als primär festgestellt oder vermutet, ausgenommen lymphatisches, blutbildendes und verwandtes Gewebe",7991,270.3,252.1
2024,Schleswig-Holstein,DE-SH,C00-C14,"C00-C14 Bösartige Neubildungen der Lippe, der Mundhöhle und des Pharynx",210,7.1,6.7
2024,Schleswig-Holstein,DE-SH,C15-C26,C15-C26 Bösartige Neubildungen der Verdauungsorgane,2626,88.8,82.8
2024,Schleswig-Holstein,DE-SH,C18-C21,"C18-C21 Bösartige Neubildung des Kolons, des Rektums und des Anus",853,28.9,26.9
2024,Schleswig-Holstein,DE-SH,C19-C21,C19-C21 Bösartige Neubildung des Rektums und des Anus,263,8.9,8.3
2024,Schleswig-Holstein,DE-SH,C30-C39,C30-C39 Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,2029,68.6,64.3
2024,Schleswig-Holstein,DE-SH,C32-C34,"C32-C34 Bösartige Neubildung des Larynx, der Trachea, der Bronchien und der Lunge",2010,68.0,63.7
2024,Schleswig-Holstein,DE-SH,C33-C34,"C33-C34 Bösartige Neubildung der Trachea, Bronchien und der Lunge",1963,66.4,62.2
2024,Schleswig-Holstein,DE-SH,C40-C41,C40-C41 Bösartige Neubildungen des Knochens und des Gelenkknorpels,11,0.4,0.4
2024,Schleswig-Holstein,DE-SH,C43-C44,C43-C44 Melanom und sonstige bösartige Neubildungen der Haut,179,6.1,5.6
2024,Schleswig-Holstein,DE-SH,C45-C49,C45-C49 Bösartige Neubildungen des mesothelialen Gewebes und des Weichteilgewebes,140,4.7,4.4
2024,Schleswig-Holstein,DE-SH,C50-C50,C50-C50 Bösartige Neubildung der Brustdrüse,730,24.7,23.1
2024,Schleswig-Holstein,DE-SH,C51-C58,C51-C58 Bösartige Neubildungen der weiblichen Genitalorgane,,,
2024,Schleswig-Holstein,DE-SH,C54-C55,C54-C55 Bösartige Neubildung sonstiger Teile der Gebärmutter,,,
2024,Schleswig-Holstein,DE-SH,C60-C63,C60-C63 Bösartige Neubildungen der männlichen Genitalorgane,,,
2024,Schleswig-Holstein,DE-SH,C64-C68,C64-C68 Bösartige Neubildungen der Harnorgane,663,22.4,20.8
2024,Schleswig-Holstein,DE-SH,C69-C72,"C69-C72 Bösartige Neubildungen des Auges, des Gehirns und sonstiger Teile des Zentralnervensystems",261,8.8,8.4
2024,Schleswig-Holstein,DE-SH,C73-C75,C73-C75 Bösartige Neubildungen der Schilddrüse und sonstiger endokriner Drüsen,26,0.9,0.8
2024,Schleswig-Holstein,DE-SH,C76-C80,"C76-C80 Bösartige Neubildungen ungenau bezeichneter, sekundärer und nicht näher bezeichneter Lokalisationen",511,17.3,16.1
2024,Schleswig-Holstein,DE-SH,C81-C96,"C81-C96 Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes, als primär festgestellt oder vermutet",774,26.2,24.2
2024,Schleswig-Holstein,DE-SH,C91-C95,C91-C95 Leukämie,306,10.4,9.5
2024,Schleswig-Holstein,DE-SH,C97-C97,C97-C97 Bösartige Neubildungen als Primärtumoren an mehreren Lokalisationen,,,
2024,Schleswig-Holstein,DE-SH,D00-D09,D00-D09 In-situ-Neubildungen,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,D10-D36,D10-D36 Gutartige Neubildungen,39,1.3,1.2
2024,Schleswig-Holstein,DE-SH,D37-D48,D37-D48 Neubildungen unsicheren oder unbekannten Verhaltens,281,9.5,8.8
2024,Schleswig-Holstein,DE-SH,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,204,6.9,6.4
2024,Schleswig-Holstein,DE-SH,D50-D53,D50-D53 Alimentäre Anämien,19,0.6,0.6
2024,Schleswig-Holstein,DE-SH,D55-D59,D55-D59 Hämolytische Anämien,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,D60-D64,D60-D64 Aplastische und sonstige Anämien,66,2.2,2.1
2024,Schleswig-Holstein,DE-SH,D65-D69,"D65-D69 Koagulopathien, Purpura und sonstige hämorrhagische Diathesen",63,2.1,2.0
2024,Schleswig-Holstein,DE-SH,D70-D77,D70-D77 Sonstige Krankheiten des Blutes und der blutbildenden Organe,10,0.3,0.3
2024,Schleswig-Holstein,DE-SH,D80-D90,D80-D90 Bestimmte Störungen mit Beteiligung des Immunsystems,45,1.5,1.4
2024,Schleswig-Holstein,DE-SH,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",1334,45.1,41.8
2024,Schleswig-Holstein,DE-SH,E00-E07,E00-E07 Krankheiten der Schilddrüse,33,1.1,1.1
2024,Schleswig-Holstein,DE-SH,E10-E14,E10-E14 Diabetes mellitus,854,28.9,26.7
2024,Schleswig-Holstein,DE-SH,E15-E16,E15-E16 Sonstige Störungen der Blutglukose-Regulation und der inneren Sekretion des Pankreas,3,0.1,0.1
2024,Schleswig-Holstein,DE-SH,E20-E35,E20-E35 Krankheiten sonstiger endokriner Drüsen,9,0.3,0.3
2024,Schleswig-Holstein,DE-SH,E40-E46,E40-E46 Mangelernährung,23,0.8,0.7
2024,Schleswig-Holstein,DE-SH,E50-E64,E50-E64 Sonstige alimentäre Mangelzustände,12,0.4,0.4
2024,Schleswig-Holstein,DE-SH,E65-E68,E65-E68 Adipositas und sonstige Überernährung,95,3.2,3.0
2024,Schleswig-Holstein,DE-SH,E70-E90,E70-E90 Stoffwechselstörungen,305,10.3,9.5
2024,Schleswig-Holstein,DE-SH,F00-F99,F00-F99 Psychische und Verhaltensstörungen,3047,103.1,95.5
2024,Schleswig-Holstein,DE-SH,F00-F09,"F00-F09 Organische, einschließlich symptomatischer psychischer Störungen",2615,88.5,81.5
2024,Schleswig-Holstein,DE-SH,F00-F03,F00-F03 Demenz,2598,87.9,81.0
2024,Schleswig-Holstein,DE-SH,F10-F19,F10-F19 Psychische und Verhaltensstörungen durch psychotrope Substanzen,317,10.7,10.3
2024,Schleswig-Holstein,DE-SH,F20-F29,"F20-F29 Schizophrenie, schizotype und wahnhafte Störungen",32,1.1,1.0
2024,Schleswig-Holstein,DE-SH,F30-F39,F30-F39 Affektive Störungen,51,1.7,1.7
2024,Schleswig-Holstein,DE-SH,F32-F34,F32-F34 Depression,50,1.7,1.6
2024,Schleswig-Holstein,DE-SH,F40-F48,"F40-F48 Neurotische, Belastungs- und somatoforme Störungen",9,0.3,0.3
2024,Schleswig-Holstein,DE-SH,F40-F41,F40-F41 Phobische und andere Angststörungen,5,0.2,0.2
2024,Schleswig-Holstein,DE-SH,F50-F59,F50-F59 Verhaltensauffälligkeiten mit körperlichen Störungen und Faktoren,9,0.3,0.3
2024,Schleswig-Holstein,DE-SH,F60-F69,F60-F69 Persönlichkeits- und Verhaltensstörungen,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,F70-F79,F70-F79 Intelligenzminderung,8,0.3,0.3
2024,Schleswig-Holstein,DE-SH,F80-F89,F80-F89 Entwicklungsstörungen,3,0.1,0.1
2024,Schleswig-Holstein,DE-SH,F90-F98,F90-F98 Verhaltens- und emotionale Störungen mit Beginn in der Kindheit und Jugend,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,F99-F99,F99-F99 Nicht näher bezeichnete psychische Störungen,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,1608,54.4,50.3
2024,Schleswig-Holstein,DE-SH,G00-G99,G00-G99 Krankheiten des Nervensystems,1605,54.3,50.2
2024,Schleswig-Holstein,DE-SH,G00-G09,G00-G09 Entzündliche Krankheiten des Zentralnervensystems,34,1.2,1.1
2024,Schleswig-Holstein,DE-SH,G00-G03,G00-G03 Meningitis,7,0.2,0.2
2024,Schleswig-Holstein,DE-SH,G10-G14,"G10-G14 Systematrophien, die vorwiegend das Zentralnervensystem betreffen",148,5.0,4.7
2024,Schleswig-Holstein,DE-SH,G20-G26,G20-G26 Extrapyramidale Krankheiten und Bewegungsstörungen,599,20.3,18.5
2024,Schleswig-Holstein,DE-SH,G30-G32,G30-G32 Sonstige degenerative Krankheiten des Nervensystems,415,14.0,12.9
2024,Schleswig-Holstein,DE-SH,G35-G37,G35-G37 Demyelinisierende Krankheiten des Zentralnervensystems,79,2.7,2.5
2024,Schleswig-Holstein,DE-SH,G40-G47,G40-G47 Episodische und paroxysmale Krankheiten des Nervensystems,132,4.5,4.2
2024,Schleswig-Holstein,DE-SH,G40-G41,G40-G41 Epilepsie,117,4.0,3.7
2024,Schleswig-Holstein,DE-SH,G50-G59,"G50-G59 Krankheiten von Nerven, Nervenwurzeln und Nervenplexus",,0.1,0.1
2024,Schleswig-Holstein,DE-SH,G60-G64,G60-G64 Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,32,1.1,1.0
2024,Schleswig-Holstein,DE-SH,G70-G73,G70-G73 Krankheiten im Bereich der neuromuskulären Synapse und des Muskels,37,1.3,1.2
2024,Schleswig-Holstein,DE-SH,G80-G83,G80-G83 Zerebrale Lähmung und sonstige Lähmungssyndrome,44,1.5,1.4
2024,Schleswig-Holstein,DE-SH,G90-G99,G90-G99 Sonstige Krankheiten des Nervensystems,83,2.8,2.7
2024,Schleswig-Holstein,DE-SH,H00-H59,H00-H59 Krankheiten des Auges und der Augenanhangsgebilde,,0.1,0.1
2024,Schleswig-Holstein,DE-SH,H00-H06,"H00-H06 Affektionen des Augenlides, des Tränenapparates und der Orbita",,,
2024,Schleswig-Holstein,DE-SH,H10-H13,H10-H13 Affektionen der Konjunktiva,,,
2024,Schleswig-Holstein,DE-SH,H15-H22,"H15-H22 Affektionen der Sklera, der Hornhaut, der Iris und des Ziliarkörpers",,,
2024,Schleswig-Holstein,DE-SH,H25-H28,H25-H28 Affektionen der Linse,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,H30-H36,H30-H36 Affektionen der Aderhaut und der Netzhaut,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,H40-H42,H40-H42 Glaukom,,,
2024,Schleswig-Holstein,DE-SH,H43-H45,H43-H45 Affektionen des Glaskörpers und des Augapfels,,,
2024,Schleswig-Holstein,DE-SH,H46-H48,H46-H48 Affektionen des Nervus opticus und der Sehbahn,,,
2024,Schleswig-Holstein,DE-SH,H49-H52,"H49-H52 Affektionen der Augenmuskeln, Störungen der Blickbewegungen sowie Akkommodationsstörungen und Refraktionsfehler",,,
2024,Schleswig-Holstein,DE-SH,H53-H54,H53-H54 Sehstörungen und Blindheit,,,
2024,Schleswig-Holstein,DE-SH,H55-H59,H55-H59 Sonstige Affektionen des Auges und der Augenanhangsgebilde,,,
2024,Schleswig-Holstein,DE-SH,H60-H95,H60-H95 Krankheiten des Ohres und des Warzenfortsatzes,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,H60-H62,H60-H62 Krankheiten des äußeren Ohres,,,
2024,Schleswig-Holstein,DE-SH,H65-H75,H65-H75 Krankheiten des Mittelohres und des Warzenfortsatzes,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,H80-H83,H80-H83 Krankheiten des Innenohres,,,
2024,Schleswig-Holstein,DE-SH,H90-H95,H90-H95 Sonstige Krankheiten des Ohres,,,
2024,Schleswig-Holstein,DE-SH,H90-H91,H90-H91 Hörverlust,,,
2024,Schleswig-Holstein,DE-SH,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,13257,448.4,415.4
2024,Schleswig-Holstein,DE-SH,I00-I02,I00-I02 Akutes rheumatisches Fieber,35,1.2,1.1
2024,Schleswig-Holstein,DE-SH,I05-I09,I05-I09 Chronische rheumatische Herzkrankheiten,311,10.5,9.6
2024,Schleswig-Holstein,DE-SH,I10-I15,I10-I15 Hypertonie (Hochdruckkrankheit),1718,58.1,54.0
2024,Schleswig-Holstein,DE-SH,I20-I25,I20-I25 Ischämische Herzkrankheiten,5146,174.1,161.0
2024,Schleswig-Holstein,DE-SH,I21-I22,I21-I22 Herzinfarkt,1760,59.5,55.4
2024,Schleswig-Holstein,DE-SH,I26-I28,I26-I28 Pulmonale Herzkrankheit und Krankheiten des Lungenkreislaufes,234,7.9,7.4
2024,Schleswig-Holstein,DE-SH,I30-I52,I30-I52 Sonstige Formen der Herzkrankheit,3290,111.3,103.1
2024,Schleswig-Holstein,DE-SH,I60-I69,I60-I69 Zerebrovaskuläre Krankheiten,1964,66.4,61.5
2024,Schleswig-Holstein,DE-SH,I60-I61,I60-I61 Subarachnoidalblutung und intrazerebrale Blutung,353,11.9,11.0
2024,Schleswig-Holstein,DE-SH,I70-I79,"I70-I79 Krankheiten der Arterien, Arteriolen und Kapillaren",469,15.9,14.8
2024,Schleswig-Holstein,DE-SH,I80-I89,"I80-I89 Krankheiten der Venen, der Lymphgefäße und der Lymphknoten andernorts nicht klassifiziert",85,2.9,2.7
2024,Schleswig-Holstein,DE-SH,I95-I99,I95-I99 Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems,5,0.2,0.1
2024,Schleswig-Holstein,DE-SH,J00-J99,J00-J99 Krankheiten des Atmungssystems,2668,90.2,83.6
2024,Schleswig-Holstein,DE-SH,J00-J06,J00-J06 Akute Infektionen der oberen Atemwege,5,0.2,0.2
2024,Schleswig-Holstein,DE-SH,J09-J18,J09-J18 Grippe und Pneumonie,627,21.2,19.6
2024,Schleswig-Holstein,DE-SH,J09-J11,J09-J11 Grippe,87,2.9,2.7
2024,Schleswig-Holstein,DE-SH,J12-J18,J12-J18 Pneumonie,540,18.3,16.8
2024,Schleswig-Holstein,DE-SH,J20-J22,J20-J22 Sonstige akute Infektionen der unteren Atemwege,9,0.3,0.3
2024,Schleswig-Holstein,DE-SH,J30-J39,J30-J39 Sonstige Krankheiten der oberen Atemwege,6,0.2,0.2
2024,Schleswig-Holstein,DE-SH,J40-J47,J40-J47 Chronische Krankheiten der unteren Atemwege,1594,53.9,50.1
2024,Schleswig-Holstein,DE-SH,J45-J46,J45-J46 Asthma,58,2.0,1.9
2024,Schleswig-Holstein,DE-SH,J60-J70,J60-J70 Lungenkrankheiten durch exogene Substanzen,137,4.6,4.3
2024,Schleswig-Holstein,DE-SH,J80-J84,"J80-J84 Sonstige Krankheiten der Atmungsorgane, die hauptsächlich das Interstitium betreffen",175,5.9,5.4
2024,Schleswig-Holstein,DE-SH,J85-J86,J85-J86 Purulente und nekrotisierende Krankheitszustände der unteren Atemwege,33,1.1,1.0
2024,Schleswig-Holstein,DE-SH,J90-J94,J90-J94 Sonstige Krankheiten der Pleura,36,1.2,1.1
2024,Schleswig-Holstein,DE-SH,J95-J99,J95-J99 Sonstige Krankheiten des Atmungssystems,46,1.6,1.4
2024,Schleswig-Holstein,DE-SH,K00-K93,K00-K93 Krankheiten des Verdauungssystems,1732,58.6,54.9
2024,Schleswig-Holstein,DE-SH,K00-K14,"K00-K14 Krankheiten der Mundhöhle, der Speicheldrüsen und der Kiefer",14,0.5,0.4
2024,Schleswig-Holstein,DE-SH,K20-K31,"K20-K31 Krankheiten des Ösophagus, des Magens und des Duodenums",255,8.6,8.0
2024,Schleswig-Holstein,DE-SH,K25-K28,"K25-K28 Ulcus ventriculi, Ulcus duodeni, Ulcus pepticum",140,4.7,4.4
2024,Schleswig-Holstein,DE-SH,K35-K38,K35-K38 Krankheiten der Appendix,6,0.2,0.2
2024,Schleswig-Holstein,DE-SH,K40-K46,K40-K46 Hernien,71,2.4,2.2
2024,Schleswig-Holstein,DE-SH,K50-K52,K50-K52 Nichtinfektiöse Enteritis und Kolitis,43,1.5,1.4
2024,Schleswig-Holstein,DE-SH,K55-K64,K55-K64 Sonstige Krankheiten des Darmes,413,14.0,13.0
2024,Schleswig-Holstein,DE-SH,K65-K67,K65-K67 Krankheiten des Peritoneums,35,1.2,1.1
2024,Schleswig-Holstein,DE-SH,K70-K77,K70-K77 Krankheiten der Leber,523,17.7,16.9
2024,Schleswig-Holstein,DE-SH,K80-K87,"K80-K87 Krankheiten der Gallenblase, der Gallenwege und des Pankreas",185,6.3,5.8
2024,Schleswig-Holstein,DE-SH,K90-K93,K90-K93 Sonstige Krankheiten des Verdauungssystems,187,6.3,5.9
2024,Schleswig-Holstein,DE-SH,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,82,2.8,2.6
2024,Schleswig-Holstein,DE-SH,L00-L08,L00-L08 Infektionen der Haut und der Unterhaut,28,0.9,0.9
2024,Schleswig-Holstein,DE-SH,L10-L14,L10-L14 Bullöse Dermatosen,5,0.2,0.1
2024,Schleswig-Holstein,DE-SH,L20-L30,L20-L30 Dermatitis und Ekzem,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,L40-L45,L40-L45 Papulosquamöse Hautkrankheiten,,0.1,0.1
2024,Schleswig-Holstein,DE-SH,L40-L42,L40-L42 Psoriasis,,0.1,0.1
2024,Schleswig-Holstein,DE-SH,L50-L54,L50-L54 Urtikaria und Erythem,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,L55-L59,L55-L59 Krankheiten der Haut und der Unterhaut durch Strahleneinwirkung,,0.0,0.0
2024,Schleswig-Holstein,DE-SH,L60-L75,L60-L75 Krankheiten der Hautanhangsgebilde,,,
2024,Schleswig-Holstein,DE-SH,L80-L99,L80-L99 Sonstige Krankheiten der Haut und der Unterhaut,44,1.5,1.4
2024,Schleswig-Holstein,DE-SH,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,344,11.6,10.8
2024,Schleswig-Holstein,DE-SH,M00-M25,M00-M25 Arthropathien,106,3.6,3.3
2024,Schleswig-Holstein,DE-SH,M00-M03,M00-M03 Infektiöse Arthropathien,10,0.3,0.3
2024,Schleswig-Holstein,DE-SH,M05-M14,M05-M14 Entzündliche Polyarthropathien,50,1.7,1.6
2024,Schleswig-Holstein,DE-SH,M15-M19,M15-M19 Arthrose,34,1.2,1.1
2024,Schleswig-Holstein,DE-SH,M20-M25,M20-M25 Sonstige Gelenkkrankheiten,12,0.4,0.4
2024,Schleswig-Holstein,DE-SH,M30-M36,M30-M36 Systemkrankheiten des Bindegewebes,34,1.2,1.0
2024,Schleswig-Holstein,DE-SH,M40-M54,M40-M54 Krankheiten der Wirbelsäule und des Rückens,47,1.6,1.5
2024,Schleswig-Holstein,DE-SH,M40-M43,M40-M43 Deformitäten der Wirbelsäule und des Rückens,,,
2024,Schleswig-Holstein,DE-SH,M45-M54,M45-M54 Dorsopathien,47,1.6,1.5
2024,Schleswig-Holstein,DE-SH,M45-M49,M45-M49 Spondylopathien,37,1.3,1.1
2024,Schleswig-Holstein,DE-SH,M50-M54,M50-M54 Sonstige Krankheiten der Wirbelsäule und des Rückens,10,0.3,0.3
2024,Schleswig-Holstein,DE-SH,M60-M79,M60-M79 Krankheiten der Weichteilgewebe,85,2.9,2.7
2024,Schleswig-Holstein,DE-SH,M60-M63,M60-M63 Krankheiten der Muskeln,67,2.3,2.1
2024,Schleswig-Holstein,DE-SH,M65-M68,M65-M68 Krankheiten der Synovialis und der Sehnen,,,
2024,Schleswig-Holstein,DE-SH,M70-M79,M70-M79 Sonstige Krankheiten des Weichteilgewebes,18,0.6,0.6
2024,Schleswig-Holstein,DE-SH,M80-M94,M80-M94 Osteopathien und Chondropathien,72,2.4,2.3
2024,Schleswig-Holstein,DE-SH,M80-M85,M80-M85 Veränderungen der Knochendichte und -struktur,62,2.1,2.0
2024,Schleswig-Holstein,DE-SH,M80-M82,M80-M82 Osteoporose,58,2.0,1.9
2024,Schleswig-Holstein,DE-SH,M86-M90,M86-M90 Sonstige Osteopathien,8,0.3,0.3
2024,Schleswig-Holstein,DE-SH,M91-M94,M91-M94 Chondropathien,,0.1,0.1
2024,Schleswig-Holstein,DE-SH,M95-M99,M95-M99 Sonstige Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,,,
2024,Schleswig-Holstein,DE-SH,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,860,29.1,26.8
2024,Schleswig-Holstein,DE-SH,N00-N29,N00-N29 Krankheiten der Niere und des Ureters,495,16.7,15.4
2024,Schleswig-Holstein,DE-SH,N00-N08,N00-N08 Glomeruläre Krankheiten,8,0.3,0.2
2024,Schleswig-Holstein,DE-SH,N10-N16,N10-N16 Tubulointerstitielle Nierenkrankheiten,59,2.0,1.8
2024,Schleswig-Holstein,DE-SH,N17-N19,N17-N19 Niereninsuffizienz,394,13.3,12.2
2024,Schleswig-Holstein,DE-SH,N20-N23,N20-N23 Urolithiasis,13,0.4,0.4
2024,Schleswig-Holstein,DE-SH,N25-N29,N25-N29 Sonstige Krankheiten der Niere und des Ureters,21,0.7,0.7
2024,Schleswig-Holstein,DE-SH,N30-N39,N30-N39 Sonstige Krankheiten des Harnsystems,297,10.0,9.2
2024,Schleswig-Holstein,DE-SH,N40-N51,N40-N51 Krankheiten der männlichen Genitalorgane,,,
2024,Schleswig-Holstein,DE-SH,N60-N64,N60-N64 Krankheiten der Mamma (Brustdrüse),,0.1,0.1
2024,Schleswig-Holstein,DE-SH,N70-N77,N70-N77 Entzündliche Krankheiten der weiblichen Beckenorgane,,,
2024,Schleswig-Holstein,DE-SH,N80-N98,N80-N98 Nichtentzündliche Krankheiten des weiblichen Genitaltraktes,,,
2024,Schleswig-Holstein,DE-SH,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2024,Schleswig-Holstein,DE-SH,O00-O08,O00-O08 Schwangerschaft mit abortivem Ausgang,,,
2024,Schleswig-Holstein,DE-SH,O10-O16,"O10-O16 Ödeme, Proteinurie und Hypertonie während der Schwangerschaft, der Geburt und des Wochenbettes",,,
2024,Schleswig-Holstein,DE-SH,O20-O29,"O20-O29 Sonstige Krankheiten der Mutter, die vorwiegend mit der Schwangerschaft verbunden sind",,,
2024,Schleswig-Holstein,DE-SH,O30-O48,O30-O48 Betreuung der Mutter im Hinblick auf den Fetus und die Amnionhöhle sowie mögliche Entbindungskomplikationen,,,
